year,geography,state,section,parent_label,standard_variable,source_label,value,source_symbol,unit,value_type,formula,universe,publication,table,table_number,table_title,source_family,table_id,variable_id,variable_path,official_source_url,page,source_file,source_column,definition,comparability_group,comparability_status,extraction_method,verification_status,crosswalk_id,source_concept,cross_decade_relationship,recommended_series_record,counterpart_year,counterpart_section,counterpart_source_label,crosswalk_rationale,crosswalk_review_status,notes
2020,Bergen County,New Jersey,Place of birth by year of entry and citizenship,Europe,foreign_born_europe_entered_before_1990,Estimate!!Total:!!Europe:!!Entered before 1990:,27545.0,,persons,survey estimate,,Foreign-born population,2016-2020 ACS 5-Year Estimates,B05007: PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,American Community Survey,B05007,B05007_024E,Estimate!!Total:!!Europe:!!Entered before 1990:,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,,bergen_county_2020_acs_immigration_cleaned.csv,B05007_024E,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,country_of_birth_by_year_of_entry,unknown,Census API,retrieved_and_moe_matched,BC-2020-227,"ACS foreign-born population by place of birth, year of entry, and citizenship status",new_2020_entry_period_or_category_acs_period_estimate,no,,,,"The standard variable records the closest concept and complete 2020 hierarchy. The value is a 2016-2020 ACS 5-Year period estimate with a published margin of error or Census annotation. Historical comparability remains unknown pending review of Census product, universe, category, and period differences.",generated_from_complete_2020_target_tables_and_master_review,source_period=2016-2020; geoid=05000US34003; margin_of_error=1744; estimate_annotation=none; moe_annotation=none; 2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,Bergen County,New Jersey,Place of birth by year of entry and citizenship,Europe > Entered before 1990,foreign_born_europe_entered_before_1990_naturalized,Estimate!!Total:!!Europe:!!Entered before 1990:!!Naturalized U.S. citizen,24604.0,,persons,survey estimate,,Foreign-born population,2016-2020 ACS 5-Year Estimates,B05007: PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,American Community Survey,B05007,B05007_025E,Estimate!!Total:!!Europe:!!Entered before 1990:!!Naturalized U.S. citizen,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,,bergen_county_2020_acs_immigration_cleaned.csv,B05007_025E,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,citizenship_by_birthplace_and_year_of_entry,unknown,Census API,retrieved_and_moe_matched,BC-2020-228,"ACS foreign-born population by place of birth, year of entry, and citizenship status",new_2020_entry_period_or_category_acs_period_estimate,no,,,,"The standard variable records the closest concept and complete 2020 hierarchy. The value is a 2016-2020 ACS 5-Year period estimate with a published margin of error or Census annotation. Historical comparability remains unknown pending review of Census product, universe, category, and period differences.",generated_from_complete_2020_target_tables_and_master_review,source_period=2016-2020; geoid=05000US34003; margin_of_error=1620; estimate_annotation=none; moe_annotation=none; 2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,Bergen County,New Jersey,Place of birth by year of entry and citizenship,Europe > Entered before 1990,foreign_born_europe_entered_before_1990_not_citizen,Estimate!!Total:!!Europe:!!Entered before 1990:!!Not a U.S. citizen,2941.0,,persons,survey estimate,,Foreign-born population,2016-2020 ACS 5-Year Estimates,B05007: PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,American Community Survey,B05007,B05007_026E,Estimate!!Total:!!Europe:!!Entered before 1990:!!Not a U.S. citizen,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,,bergen_county_2020_acs_immigration_cleaned.csv,B05007_026E,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,citizenship_by_birthplace_and_year_of_entry,unknown,Census API,retrieved_and_moe_matched,BC-2020-229,"ACS foreign-born population by place of birth, year of entry, and citizenship status",new_2020_entry_period_or_category_acs_period_estimate,no,,,,"The standard variable records the closest concept and complete 2020 hierarchy. The value is a 2016-2020 ACS 5-Year period estimate with a published margin of error or Census annotation. Historical comparability remains unknown pending review of Census product, universe, category, and period differences.",generated_from_complete_2020_target_tables_and_master_review,source_period=2016-2020; geoid=05000US34003; margin_of_error=490; estimate_annotation=none; moe_annotation=none; 2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,Bergen County,New Jersey,Place of birth by year of entry and citizenship,,foreign_born_country_of_birth_asia,Estimate!!Total:!!Asia:,122110.0,,persons,survey estimate,,Foreign-born population,2016-2020 ACS 5-Year Estimates,B05007: PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,American Community Survey,B05007,B05007_027E,Estimate!!Total:!!Asia:,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,,bergen_county_2020_acs_immigration_cleaned.csv,B05007_027E,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,country_of_birth,unknown,Census API,retrieved_and_moe_matched,BC-2020-166,"ACS foreign-born population by place of birth, year of entry, and citizenship status",exact_2010_hierarchy_entry_bins_and_acs_period_review_required,no,2010,Place of birth by year of entry and citizenship,Estimate!!Total!!Asia,"The standard variable records the closest concept and complete 2020 hierarchy. The value is a 2016-2020 ACS 5-Year period estimate with a published margin of error or Census annotation. Historical comparability remains unknown pending review of Census product, universe, category, and period differences.",generated_from_complete_2020_target_tables_and_master_review,source_period=2016-2020; geoid=05000US34003; margin_of_error=1983; estimate_annotation=none; moe_annotation=none; 2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,Bergen County,New Jersey,Place of birth by year of entry and citizenship,Asia,foreign_born_asia_entered_2010_or_later,Estimate!!Total:!!Asia:!!Entered 2010 or later:,24122.0,,persons,survey estimate,,Foreign-born population,2016-2020 ACS 5-Year Estimates,B05007: PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,American Community Survey,B05007,B05007_028E,Estimate!!Total:!!Asia:!!Entered 2010 or later:,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,,bergen_county_2020_acs_immigration_cleaned.csv,B05007_028E,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,country_of_birth_by_year_of_entry,unknown,Census API,retrieved_and_moe_matched,BC-2020-230,"ACS foreign-born population by place of birth, year of entry, and citizenship status",new_2020_entry_period_or_category_acs_period_estimate,no,,,,"The standard variable records the closest concept and complete 2020 hierarchy. The value is a 2016-2020 ACS 5-Year period estimate with a published margin of error or Census annotation. Historical comparability remains unknown pending review of Census product, universe, category, and period differences.",generated_from_complete_2020_target_tables_and_master_review,source_period=2016-2020; geoid=05000US34003; margin_of_error=1821; estimate_annotation=none; moe_annotation=none; 2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,Bergen County,New Jersey,Place of birth by year of entry and citizenship,Asia > Entered 2010 or later,foreign_born_asia_entered_2010_or_later_naturalized,Estimate!!Total:!!Asia:!!Entered 2010 or later:!!Naturalized U.S. citizen,2758.0,,persons,survey estimate,,Foreign-born population,2016-2020 ACS 5-Year Estimates,B05007: PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,American Community Survey,B05007,B05007_029E,Estimate!!Total:!!Asia:!!Entered 2010 or later:!!Naturalized U.S. citizen,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,,bergen_county_2020_acs_immigration_cleaned.csv,B05007_029E,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,citizenship_by_birthplace_and_year_of_entry,unknown,Census API,retrieved_and_moe_matched,BC-2020-231,"ACS foreign-born population by place of birth, year of entry, and citizenship status",new_2020_entry_period_or_category_acs_period_estimate,no,,,,"The standard variable records the closest concept and complete 2020 hierarchy. The value is a 2016-2020 ACS 5-Year period estimate with a published margin of error or Census annotation. Historical comparability remains unknown pending review of Census product, universe, category, and period differences.",generated_from_complete_2020_target_tables_and_master_review,source_period=2016-2020; geoid=05000US34003; margin_of_error=612; estimate_annotation=none; moe_annotation=none; 2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,Bergen County,New Jersey,Place of birth by year of entry and citizenship,Asia > Entered 2010 or later,foreign_born_asia_entered_2010_or_later_not_citizen,Estimate!!Total:!!Asia:!!Entered 2010 or later:!!Not a U.S. citizen,21364.0,,persons,survey estimate,,Foreign-born population,2016-2020 ACS 5-Year Estimates,B05007: PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,American Community Survey,B05007,B05007_030E,Estimate!!Total:!!Asia:!!Entered 2010 or later:!!Not a U.S. citizen,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,,bergen_county_2020_acs_immigration_cleaned.csv,B05007_030E,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,citizenship_by_birthplace_and_year_of_entry,unknown,Census API,retrieved_and_moe_matched,BC-2020-232,"ACS foreign-born population by place of birth, year of entry, and citizenship status",new_2020_entry_period_or_category_acs_period_estimate,no,,,,"The standard variable records the closest concept and complete 2020 hierarchy. The value is a 2016-2020 ACS 5-Year period estimate with a published margin of error or Census annotation. Historical comparability remains unknown pending review of Census product, universe, category, and period differences.",generated_from_complete_2020_target_tables_and_master_review,source_period=2016-2020; geoid=05000US34003; margin_of_error=1722; estimate_annotation=none; moe_annotation=none; 2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,Bergen County,New Jersey,Place of birth by year of entry and citizenship,Asia,foreign_born_asia_entered_2000_to_2009,Estimate!!Total:!!Asia:!!Entered 2000 to 2009:,30051.0,,persons,survey estimate,,Foreign-born population,2016-2020 ACS 5-Year Estimates,B05007: PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,American Community Survey,B05007,B05007_031E,Estimate!!Total:!!Asia:!!Entered 2000 to 2009:,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,,bergen_county_2020_acs_immigration_cleaned.csv,B05007_031E,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,country_of_birth_by_year_of_entry,unknown,Census API,retrieved_and_moe_matched,BC-2020-233,"ACS foreign-born population by place of birth, year of entry, and citizenship status",new_2020_entry_period_or_category_acs_period_estimate,no,,,,"The standard variable records the closest concept and complete 2020 hierarchy. The value is a 2016-2020 ACS 5-Year period estimate with a published margin of error or Census annotation. Historical comparability remains unknown pending review of Census product, universe, category, and period differences.",generated_from_complete_2020_target_tables_and_master_review,source_period=2016-2020; geoid=05000US34003; margin_of_error=1671; estimate_annotation=none; moe_annotation=none; 2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,Bergen County,New Jersey,Place of birth by year of entry and citizenship,Asia > Entered 2000 to 2009,foreign_born_asia_entered_2000_to_2009_naturalized,Estimate!!Total:!!Asia:!!Entered 2000 to 2009:!!Naturalized U.S. citizen,14971.0,,persons,survey estimate,,Foreign-born population,2016-2020 ACS 5-Year Estimates,B05007: PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,American Community Survey,B05007,B05007_032E,Estimate!!Total:!!Asia:!!Entered 2000 to 2009:!!Naturalized U.S. citizen,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,,bergen_county_2020_acs_immigration_cleaned.csv,B05007_032E,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,citizenship_by_birthplace_and_year_of_entry,unknown,Census API,retrieved_and_moe_matched,BC-2020-234,"ACS foreign-born population by place of birth, year of entry, and citizenship status",new_2020_entry_period_or_category_acs_period_estimate,no,,,,"The standard variable records the closest concept and complete 2020 hierarchy. The value is a 2016-2020 ACS 5-Year period estimate with a published margin of error or Census annotation. Historical comparability remains unknown pending review of Census product, universe, category, and period differences.",generated_from_complete_2020_target_tables_and_master_review,source_period=2016-2020; geoid=05000US34003; margin_of_error=1294; estimate_annotation=none; moe_annotation=none; 2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,Bergen County,New Jersey,Place of birth by year of entry and citizenship,Asia > Entered 2000 to 2009,foreign_born_asia_entered_2000_to_2009_not_citizen,Estimate!!Total:!!Asia:!!Entered 2000 to 2009:!!Not a U.S. citizen,15080.0,,persons,survey estimate,,Foreign-born population,2016-2020 ACS 5-Year Estimates,B05007: PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,American Community Survey,B05007,B05007_033E,Estimate!!Total:!!Asia:!!Entered 2000 to 2009:!!Not a U.S. citizen,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,,bergen_county_2020_acs_immigration_cleaned.csv,B05007_033E,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,citizenship_by_birthplace_and_year_of_entry,unknown,Census API,retrieved_and_moe_matched,BC-2020-235,"ACS foreign-born population by place of birth, year of entry, and citizenship status",new_2020_entry_period_or_category_acs_period_estimate,no,,,,"The standard variable records the closest concept and complete 2020 hierarchy. The value is a 2016-2020 ACS 5-Year period estimate with a published margin of error or Census annotation. Historical comparability remains unknown pending review of Census product, universe, category, and period differences.",generated_from_complete_2020_target_tables_and_master_review,source_period=2016-2020; geoid=05000US34003; margin_of_error=1081; estimate_annotation=none; moe_annotation=none; 2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,Bergen County,New Jersey,Place of birth by year of entry and citizenship,Asia,foreign_born_asia_entered_1990_to_1999,Estimate!!Total:!!Asia:!!Entered 1990 to 1999:,28314.0,,persons,survey estimate,,Foreign-born population,2016-2020 ACS 5-Year Estimates,B05007: PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,American Community Survey,B05007,B05007_034E,Estimate!!Total:!!Asia:!!Entered 1990 to 1999:,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,,bergen_county_2020_acs_immigration_cleaned.csv,B05007_034E,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,country_of_birth_by_year_of_entry,unknown,Census API,retrieved_and_moe_matched,BC-2020-167,"ACS foreign-born population by place of birth, year of entry, and citizenship status",exact_2010_hierarchy_entry_bins_and_acs_period_review_required,no,2010,Place of birth by year of entry and citizenship,Estimate!!Total!!Asia!!Entered 1990 to 1999,"The standard variable records the closest concept and complete 2020 hierarchy. The value is a 2016-2020 ACS 5-Year period estimate with a published margin of error or Census annotation. Historical comparability remains unknown pending review of Census product, universe, category, and period differences.",generated_from_complete_2020_target_tables_and_master_review,source_period=2016-2020; geoid=05000US34003; margin_of_error=1182; estimate_annotation=none; moe_annotation=none; 2016–2020 ACS 5-Year estimate; sample-based period estimate.
